,id,text,botornot
5339,212973087,"""RT @SianGriffiths6: Peace is possible! Jeremy Corbyn live from Glastonbury stage... https://t.co/ikxRuGGVra""",1
19109,723251650174017536,"""bbc: Labour MP Laura Pidcock on struggle to find a home - BBC News https://t.co/N9mUkXGYuV""",1
10114,284327343,"""RT @nja5: 6 times May vowed to crackdown on tax avoidance as Tories quietly shelve plans. https://t.co/YKp3UJDAXz #skypapers https://t.co/4…""",1
978,1262391883,"""RT @Sundancer_UK: @mellysbelly007 @jacqui703 @GHNeale @Rachael_Swindon But millions of Tory voters get facts from these bastards, so can…""",1
5951,22616717,"""RT @PeterStefanovi2: Jeremy Corbyn now viewed as more capable prime minister than Theresa May | via @telegraph https://t.co/gcSBx2Xuiv""",1
11349,303414800,"""RT @imajsaclaimant: Jeremy Corbyn discusses the possibility of corporate manslaughter charges following the #GrenfellTower tragedy https://…""",1
14004,34716827,"""RT @imajsaclaimant: Chants of 🎶Oh Jeremy Corbyn🎶 have broken out all over #Glastonbury and its glorious 🎤✊ https://t.co/BFazRsyVoC""",1
587,115182311,"""RT @Jodatu: Most #Corbyn supporters in #Labour would cross the street to avoid the people for whom the party was founded ...\n\nA… """,1
9218,2753671978,"""RT @tedtully: I cant believe Theresa May has had the audacity to visit my wonderful city, Liverpool. \n\nNothing but a cheap publicity stunt…""",1
25364,876072658298961920,"""@rudegyaI Dear tweeter on #GE2017. Please complete our survey at https://t.co/VOjUZ7H5gf""",1
2364,1452842384,"""RT @Antonineone1: Was Corbyn also wearing socks with sandals? 😱 https://t.co/dfrt8O5NNk""",1
12047,3197149114,"""RT @FrankThomas27: @Purfleetjohn @DPJHodges In what way is he a wonderful human being? Hes spent a career working for RW papers sneering a…""",1
20444,747894662241849345,"""RT @EL4JC: None of our freedoms were handed down to us by those in power  The best of Jeremy Corbyns #Glastonbury set, part… """,1
25948,877105561132818433,"""@curry_matthew What are your views on #GE2017? Please answer our survey https://t.co/CHGD2K0adv""",1
26266,89780120,"""Labour meeting on 26/6, please support the NHS Reinstatement Bill as a Priority Private Members Bill.  https://t.co/vZX1L8BCsk @heidi_mp""",1
8821,2718164052,"""RT @ReportUK: Corbyn could DITCH Hard Brexit Expert warns Labour are preparing shock EU Uturn. https://t.co/umiqCQyqoR""",1
15581,452445727,"""RT @OctDalby: @AgeingTrot @ThreeWomen_ @old_pyjamas @lanieleaf @owenjbennett @HouseofCommons @UKParliament Thi regime must be for… """,1
26293,89780120,"""Labour meeting on 26/6, please support the NHS Reinstatement Bill as a Priority Private Members Bill.  https://t.co/vZX1L8BCsk @KateGreenSU""",1
1996,143518712,"""RT @thisisamy_: BBC will report Theresa May meeting a handful of ppl in a village hall, but not Jeremy Corbyn addressing thousands at Glast…""",1
12914,3263253388,"""RT @MrJohnNicolson: If Theresa May falls under the Brexit bus, never fear Britain - we have the strong and stable Andrea Leadsom. https://t…""",1
11802,310535567,"""RT @EL4JC: Build bridges not walls The best of Jeremy Corbyns #Glastonbury set, part 1. https://t.co/JUD1WqSa2K""",1
22887,841832421939122177,"""RT @LabourOutOfScot: Funny how Tories claim Scotland is such a burden yet scared shitless of another referendum and doing everything they c…""",1
22436,823596686626979841,"""RT @55krissi55: John McDonnell,Jeremy Corbyn,Yanis Varoufakis &amp;Billy Bragg speaking at #Glastonbury2017 \nNo longer reliant on Tory… """,1
17672,598190764,"""RT @SpottedStJames: Theresa May BOOED as she leaves Liverpool \n\nMeanwhile Jeremy Corbyn is cheered by well over 100,000 at Glastonbury 😆 ht…""",1
10060,2840378924,"""LEFTWING LOVE IN BBC savaged over Jeremy Corbyn heroworshipping at Glastonbury https://t.co/4go9DewN4y""",1
6887,2449120862,"""RT @SocialistVoice: Man of the moment Jeremy Corbyn can lead Labour into government, says Harriet Harman https://t.co/tqdkYjBvSK""",1
17386,576177906,"""RT @Keir_Starmer: PM should give clear answer: did she single-handedly block unilateral guarantee of rights to EU citizens last year? https…""",1
18581,711687657370329089,"""RT @MagsNews: Jeremy Corbyn is the man of the moment like Blair was in 1997, says Harriet Harman  #Labour\nhttps://t.co/OTqdq7G5BP""",1
25092,874546010311229441,"""RT @CorbynSuperFan: When was the last time a Glastonbury crowd chanted Theresa Mays name? They havent, thats why we need regime change i…""",1
22513,823596686626979841,"""RT @hrtbps: Theresa May makes surprise appearance at Toryfest in response to Corbyns Glastonbury appearance. https://t.co/KRTsJtJfJq""",1
20082,743903491937210368,"""RT @Corbyn_Power: @jeremycorbyn Jeremy Corbyn speaking at #Glastonbury2017 - Build bridges not walls #Glastonbury\nhttps://t.co/YqmGblDlAq""",1
9058,2734460614,"""RT @StFilansDream: Note carefully: the British Army is now in alliance with unionist Tories. Very worrying development &amp; shows Army now not…""",1
22589,835790976392257536,"""RT @TelegraphNews: Theresa Mays deputy Damian Green\xa0casts doubt on DUP deal https://t.co/18l4R4SN4c https://t.co/DC3gVY4e32""",1
6001,2276527577,"""RT @Johnvoteyes: The SNP needs to set up a new media department with Richard Murphy in charge https://t.co/tanTWnForf""",1
20968,760245251839762432,"""RT @DaveWardGS: Jeremy Corbyn is delivering a new kind of politics. In workplaces across the country we are delivering a new kind o… """,1
10080,284327343,"""RT @DiligentTruth: He doesnt even travel first class, yet Theresa May will charter private Jets https://t.co/IN2pNHi4mG""",1
18290,69654985,"""@dailyexpressuk Heres Jeremy Corbyn snubbing the armed forces. Your poison is no longer potent. https://t.co/slAe59HGdy""",1
19940,743745586332000256,"""@gaurangmorjaria @sandownie @iancollinsuk What a disgrace on the Tory government？""",1
15738,4559222536,"""RT @Fight4UK: #Ukip 🇬🇧 \n\n#Labour #Corbyn #ArmedForcesDay  \n\n@jeremycorbyn prefers to mix with unwashed rather than honour forces.… """,1
3085,1525340773,"""RT @Greekboy8: RT Why do @SkyNews @BBCNews @LBC HIDE these 4000 Deaths discovered due to FOI due to #IDS &amp; this Tory govt cruelty… """,1
6455,237669302,"""RT @SocialistVoice: Hundreds are dead in Grenfell Tower fire, says Labours Shadow Home Secretary Diane Abbott https://t.co/6EpmYKGWCj""",1
19857,739118222,"""RT @redcablesunday: Jeremy Corbyn slams into Donald Trump at #Glastobury2017 - BUILD BRIDGES NOT WALLS! #olsx""",1
2967,150661180,"""RT @ScottDSNP: Having a large number of friends+family ex-forces,disappointed to see Ruth as Hon Col/l after Tory cuts to forces… """,1
26324,89780120,"""@DanielZeichner  Labour meeting 26/6, please support the NHS Reinstatement Bill as a Priority Private Members Bill.  https://t.co/vZX1L8BCsk""",1
18347,704382900033200128,"""RT @chunkymark: Oh Jeremy Corbyn Seven Nation Army Radiohead at Glastonbury inspiring a Nation never witnessed before https://t.co/8lwQaL…""",1
15809,4631281523,"""RT @HannahAlOthman: The biggest crowd I think Ive ever seen at #Glastonbury is for Jeremy Corbyn. Easily rivals Rolling Stones, Oasis… """,1
10047,2840378924,"""Theresa May has been spotted running through fields of wheat at Glastonbury #TODAY https://t.co/ebPJS2I7zQ https://t.co/ZnBkqONgXV""",1
15953,466943933,"""RT @drbenwhite: RT RT RT and tag labour MPs ☺👊 https://t.co/RIh2ktmHp4""",1
6082,2288515068,"""RT @OwenJones84: The myth Corbynism represents middle-class young hipsters needs binning. Young working-class support Labour the most https…""",1
10728,294075128,"""RT @LivEchonews: Watch Jeremy Corbyns rousing speech at Glastonbury https://t.co/ZJKQDhhQNw""",1
8677,270604950,"""RT @Rachael_Swindon: Multiple reports at #Glastonbury of spontaneous chants of Ooh Jeremy Corbyn. We think this is the one who started… """,1
2875,150573390,"""RT @OldGlenbogle: Tories dont like democracy when it doesnt suit them.  Next, Westminster will strip Holyrood powers to impotency.""",1
16045,467603037,"""RT @gaurangmorjaria: Chants of O Jeremy Corbyn &amp; echoes of bring down the govt, they dont speak for us, May shut the door on the… """,1
4084,187147866,"""RT @Redlabour2016: Jeremy Corbyn on the Pyramid Stage at 4pm. Yes, thats right - #JC4PM https://t.co/Gdep5BWGUI""",1
18354,704382900033200128,"""RT @PeoplesMomentum: Ohh Jeremy Corbyn... https://t.co/Uq0WCn3YJ0""",1
4229,1964735263,"""RT @PatC63316307: Tory MP worth £110 million describes himself as a working class hero https://t.co/SLe6JplXdW""",1
20809,757497355721699328,"""RT @andysearson: Spontaneous chants of Jeremy Corbyn break out as Radioheads Glastonbury crowd show their desire for a Peoples PM  https:…""",1
25374,876072658298961920,"""@calvinrobinson Calling tweeters on #GE2017. You mind doing our survey at https://t.co/b3lgn8cbqY""",1
4112,187147866,"""RT @ByLucyJones: #Glastonbury festival-goers chant oh Jeremy Corbyn as he arrives on The Pyramid Stage https://t.co/cIDz2h1lSY""",1
10662,2935219918,"""RT @LadyDurrant: Corbyn again shows he has no respect for our Armed Forces. Hed prefer to spout his Marxist ideology at #Glastonbury\nhttps…""",1
20938,760245251839762432,"""RT @pubrr: Army veteran @joejglenton says Jeremy Corbyn is better friend of soldiers than his detractors #ArmedForcesDay |… """,1
1997,143518712,"""RT @HackneyAbbott: RT if you agree - the details of any agreement with the latest DUP must be made public. https://t.co/xBa7O5wlGT""",1
17530,578340153,"""RT @daverussell: Voters are rejecting this Vile Tory Government All the deaths &amp; misery Theresa May  &amp; her parasitic Tories caused w… """,1
7586,251762257,"""RT @IanTheMckenna: @OwenJones84 Jeremy Corbyn arrives at Glastonbury to chants of Ohhhhh Jeremy Corbyn! https://t.co/n0Ik3EHdOx""",1
26428,9570042,"""RT @scarletmonahan: Theresa May.. like poking a dead mouse with a stick https://t.co/MBCW8eYAov #brexit #disability #policecuts #toriesou…""",1
25054,874546010311229441,"""RT @DancingTheMind: This is just beautiful. \n\nOhhh Jeremy Corbyn.....! 🌈\n\n#Glastonbury https://t.co/OUuyo0xysC""",1
9945,2830150038,"""RT @therightarticle: What were the Tories doing as the Grenfell Tower burned? Planning to relax fire regulations in our schools\nhttps://t.c…""",1
12765,325688284,"""RT @mcortonscott: Thrilled @HackneyAbbott is speaking at #PAC17 - no matter our politics, we all agree shes a powerful voice that La… """,1
21451,780840449963532288,"""RsStubble: And the best way to stay in the single market is to #stopbrexit and stay in the EU. Why do #labour sit… https://t.co/yzudI534eQ""",1
20346,747675296049041408,"""RT @OhStevenCarne: And he knows about @nhsbillnow - lets push! https://t.co/ZY1GWUHtaF""",1
6703,243280033,"""RT @paullewismoney: Whatever you think of Corbyn no other politician in my lifetime could command such a crowd or receive such a recept… """,1
5168,21195986,"""RT @chris_coltrane: I know of six Tories at Glastonbury, so it brings me great delight to hear that entire crowds are cheering Jeremy C… """,1
18168,66649874,"""@jeremycorbyn \n\nPeople think Cabinet Ministers are not up to their jobs. #Labour should move to get Parliamentary Confirmation Hearings""",1
23791,855195546,"""RT @LondonEconomic: Breaking: Tories Embroiled in New Potential Election Fraud Scandal - #BBCQT ??? https://t.co/lOOdRyaYkn via @LondonEcon…""",1
3727,178895671,"""RT @MowgliGee: @EL4JC @Rachael_Swindon @Stormzy1 Incredible! Up and atem with hearts full of glee - this crowd eat, sleep, breath… """,1
3592,176087555,"""RT @ShehabKhan: Corbyn is the man of the moment and can lead Labour into government like Blair did in 1997 - My piece: https://t.co/L7qLR…""",1
23838,855408793282379777,"""RT @LeanneWain: @Rachael_Swindon @corbyn50plus Radiohead just paused for a rousing chorus of O Jeremy Corbyn.  👍💪 #Glastonbury""",1
3224,1581630032,"""RT @MrDominicBuxton: RT if you agree: No, Theresa May. You do not speak for me. #MayDoesntSpeakForMe https://t.co/hM8UFlfpbU""",1
5896,22520029,"""RT @jeremycorbyn: Great to speak at Unisons conference today. They proudly stand up for public sector workers under attack by this T… """,1
3008,151588549,"""RT @LabourCfS: Three terrible Tory policies Labour voters stopped this election. Next time, lets get them out! #Labour https://t.co/GNJTyP…""",1
17283,552247360,"""RT @Hossylass: My Romanian mate wont come over now - not a fruit picker, but a pediatric oncologist and GP, fluent in 4 languages. https://…""",1
2030,143518712,"""So Corbyn has driven all ethnic minorities out of Glastonbury?\nOr Corbyn controls who comes to see him in a festiva… https://t.co/lzFjNdWzJR""",1
20979,760245251839762432,"""RT @thisisamy_: Maybe Tories should pipe down about Corbyn on #ArmedForcesDay when their austerity leaves veterans living on the streets""",1
20915,760245251839762432,"""RT @Corbyn_Power: @jeremycorbyn OH JEREMY CORBYN chant from the heart of the #Glastonbury crowd\n#Glastonbury2017\nhttps://t.co/DCw9z3Ox0f""",1
21562,78586449,"""RT @Rachael_Swindon: This is the impact @theresa_may and the Tories are having on the police force. She will tell you to stop scaremonge… """,1
16391,489315806,"""RT @paulmasonnews: During #Progressgate I mentioned the first Labour-Communist MP Shapurji Saklatvala - elected in 1922 - some mystifi… """,1
830,122715940,"""RT @Corbyn_Power: @jeremycorbyn Watch the youth chanting oh jeremy corbyn when seven nation army comes on.\n#Glastonbury2017… """,1
8794,2718164052,"""RT @ReportUK: Armed Forces Day Theresa May joins royals and hundreds of military in Liverpool. https://t.co/HxA6uPBDo3""",1
17818,611786981,"""@charlottechurch .@jeremycorbyn draws biggest crowd at #Glastonbury2017  https://t.co/BTsQcky69u  https://t.co/5oDdCHCTz3 #OhJeremyCorbyn""",1
5443,21352313,"""RT @rachelh1711: @yagbebi How about if I sit still and do it.? Would that work? Ommmmmm Jeremy Corbyn https://t.co/lnQUJZ0YQF""",1
4162,1926562094,"""RT @MarcoGBiagi: @OwenJones84 cites Council Tax freeze as SNP austerity he opposes, but when SNP lifted the freeze 8 Labour counci… """,1
20552,749657379688607744,"""# Womens Tory Burch Brown Sandal Size 8 https://t.co/6AA1X6UGKu https://t.co/Vw9cVCSmRQ""",1
11206,30196444,"""RT @PeoplesMomentum: Ohh Jeremy Corbyn... https://t.co/Uq0WCn3YJ0""",1
7730,2527814234,"""RT @IsolatedBrit: @JohnSimpsonNews @londonmandy1 @andrealeadsom #Tories &amp; Russification of UK politics... https://t.co/dMMjpdHbKN""",1
14710,390150468,"""Jeremy Corbyn gets amazing reaction from crowd at Glastonbury 2017 Buil... https://t.co/Z9Z7Q3HYVn via @YouTube""",1
2475,146422118,"""RT @Channel4News: Oh, Jeremy Corbyn, Oh Jeremy Corbyn. Glastonbury crowds cheer the Labour leader as he delivers a political speech. http…""",1
