14agree-disagree,DotcountREL,CommacountREL,ExclcountREL,WordcountREL,UppercasecountREL,LowercasecountREL,SpecialcharREL,NumbercountREL,CharcountREL,UniquewordsREL,ApicescountREL,QuotescountREL,OpenparREL,CloseparREL,OperatorcountREL,HashtagcountREL,DottycountREL,LinkcountREL,14agree-disagreeREL
0,0.590270826,0.893856377,0,0.908353899,0,1.04101007,0.49211157,0,1,0.908353899,0,0,0,0,0,0,0,,0
,1.839581896,0,7.752797793,1.332183217,0,0.964812017,1.192852963,6.075407451,1,1.332183217,0,0,0,0,0,0,0,,
0,0,0,0,1.179757492,0,1.040038072,0.278602846,5.959685404,1,1.179757492,0,0,0,0,0,0,0,,0
-1,1.117858025,0,1.766677373,1.113099989,4.00383769,0.961575023,1.242618004,0,1,1.113099989,0.872419791,5.80099406,3.569090319,3.317450579,0,0,2.442171663,,9.806015305
,1.825404001,1.658542756,23.07913794,0.991436932,0,0.902668882,2.33350014,0,1,0.991436932,0,0,0,0,3.631754055,0,3.190351421,,
-1,4.766715352,0,0,1.294479919,0,0.947808281,2.318185947,0,1,1.294479919,0,0,0,14.14611001,5.927296712,0,0,,41.81432941
1,0.91867605,0,0,1.101876997,0.365602957,1.040416268,0.382952276,0,1,1.101876997,1.433940892,0,0,0,0,0,0,,-8.058761669
,1.302246978,0.493003259,0,1.178821919,0,1.018862039,0.723792961,1.29024117,1,1.178821919,3.048972258,0,0,0,0,0,0,,
1,0.352843455,3.740214671,0,1.022084703,0,0.945621208,1.765003506,1.398361938,1,1.022084703,2.202981818,0,0,0,5.265028923,3.216989694,0,,-12.3807791
1,5.572851037,0,0,1.008932878,0,0.931445862,2.581173428,0,1,1.008932878,5.799025667,0,0,0,0,0,16.2332587,,-65.18116056
,0.590270826,1.936688816,4.353401253,0.997408203,0.156605628,0.993382158,1.175599861,0.584828942,1,0.997408203,0.614227018,0,2.512817483,2.335650563,0.489325118,0,0.859705289,,
,0.809730493,1.226187593,0,0.952881051,0.644492392,1.022037413,0.900101503,0,1,0.952881051,1.895835314,0,0,0,2.013761063,0,0,,
-1,0.356830387,1.080707709,6.76727265,1.033633683,0,0.956306193,1.487455874,2.828325277,1,1.033633683,1.113937134,0,0,0,3.549680517,6.50667972,0,,12.52067491
,0.663086388,0.502061062,0,1.035414056,0.263886649,1.026116302,0.829227369,1.313946388,1,1.035414056,1.55249506,0,4.234196389,3.935663154,1.649064177,1.511394108,0,,
1,0.853499708,0,0,1.004388135,0,1.062525382,0.474377819,0,1,1.004388135,0,0,0,0,0,0,0,,-29.9481008
,0.574172531,0.434739238,0,1.065494266,0.457003696,1.037437977,0.638253793,0,1,1.065494266,1.792426115,0,0,0,1.427939663,0,0,,
,0.667172307,0.336769832,0,1.006564491,0.708033895,1.00744533,1.050646649,0.881361926,1,1.006564491,0.694249552,4.616284005,2.840191592,2.639943066,1.106150443,2.027609702,0,,
1,0.682799767,0,0,0.98893601,0.543463855,1.003496194,0.759004511,2.706019319,1,0.98893601,0,0,0,0,3.396180819,6.225309786,0,,-11.97924032
-1,1.0952424,0.552847585,0,1.222772216,0,1.003666798,0.710195695,1.44686004,1,1.222772216,0,0,0,0,0,0,0,,12.81017028
-1,0.419940016,0.635921757,0,0.904730147,0.668489449,1.01071785,0.933615921,1.66427385,1,0.904730147,0.786569971,0,3.217876644,2.990999325,2.088741528,3.828731085,0,,2.947020557
1,1.209942115,1.465787468,0,1.160981511,0.770427687,1.025094996,0.672489629,0.479514918,1,1.160981511,0,0,0,0,0,0,2.114677379,,-8.49103241
-1,0.694054708,0.525508969,0,1.22513278,0,1.050038438,0.578636681,0,1,1.22513278,2.166668931,0,0,0,0,0,0,,12.17670032
,0.782962542,0,0,0.897755701,0,1.028864109,0.797817241,0,1,0.897755701,4.88843486,0,3.333117406,3.098115003,0,0,0,,
,0.676220326,1.228813263,0,0.899829858,0,1.037087214,0.714106225,0.267994419,1,0.899829858,0.211099435,0,3.454451444,3.21089435,0.336345531,0.616532286,0,,
1,1.303280507,0.607254808,0,1.061781743,0.159588592,1.029637691,0.612926262,0,1,1.061781743,0.93888987,0,0,0,0.498645596,0,0.876080628,,-3.517713427
0,0,1.074636318,0,0.835109236,0,1.067499751,0.394426501,0,1,0.835109236,0,0,0,0,0,0,0,,0
,0.213015104,2.096718752,6.733036869,1.089466025,0.339092118,0.948398967,1.035951561,6.753640121,1,1.089466025,0.33249051,0,2.720453329,2.528646984,1.059516782,0,0,,
-1,0.2910552,0.440749458,0,1.132918485,0,0.996423572,0.970616368,0,1,1.132918485,0.9086031,0,11.15135132,10.36512208,0,0,0,,10.2127164
-1,0.924277733,0.233274713,0,0.93428825,0.245221495,1.046760269,0.599335879,0,1,0.93428825,1.442684434,0,0,0,0,0,0,,5.405266973
,0,0.356875494,0,0.927992367,0.562728432,1.014619231,0.720417061,2.334951371,1,0.927992367,0,0,1.504877635,1.398775804,2.930473188,5.371652567,0,,
,0.740867782,1.402384638,0,1.089805308,0.294841094,1.021585784,0.977969522,0,1,1.089805308,0,3.84464709,2.365438159,2.19866226,0,0,0,,
,0.242919148,1.103568834,12.28520266,1.033509448,0,0.970235517,1.147629417,0,1,1.033509448,0.758334126,0,3.102363124,2.883630118,0,0,0,,
-1,0.994629581,1.757213717,6.287702147,1.065426057,0,0.974523863,1.289909241,3.613352568,1,1.065426057,1.55249506,0,0,0,1.649064177,0,1.448637259,,5.816691493
1,0,0,0,1.079931858,0,1.079906198,0,0,1,1.079931858,0,0,0,0,0,0,0,,-24.62399399
,0.562246099,0.851418092,3.554324211,1.017914476,0.298340692,1.036951906,0.937494444,0,1,1.017914476,0.585064904,3.890280883,0,0,0,0,1.637776842,,
1,2.695810055,1.166373565,4.057612666,1.010983554,0.408702492,0.930009654,1.74806298,3.306898608,1,1.010983554,1.602982705,0,1.639460187,1.523869575,0.638509605,1.170408852,5.609052803,,-4.504389144
1,0.7518926,1.265114184,0,0.937755955,0.265980987,0.99814765,1.091194481,0.331093634,1,0.937755955,3.912041125,2.890266,3.200850842,2.975173932,0.415537997,0.76169465,0,,-2.931427856
-1,0.545649922,1.0328578,0,1.012564746,0,1.028357299,1.17518652,0.54061941,1,1.012564746,0.851692755,2.831586733,0,0,0.678502647,1.243717398,0,,4.78652151
,1.515815482,0.765141058,0,1.280672133,0.804326505,1.004676778,0.842495007,0,1,1.280672133,1.577334981,0,0,0,0,0,0,,
,1.376012602,1.875345731,0,0.909285186,0,1.013527298,1.032469371,0,1,0.909285186,4.725132025,0,0,0,0.684415525,0,2.404927215,,
-1,1.219285298,1.107829718,0.770789742,0.805717954,0.582282701,0.965548859,1.423133458,0.241608868,1,0.805717954,0,0,0,0,7.277530326,0,0,,4.278300114
-1,1.029765953,1.559390744,0,0.994310662,0.546417463,1.003014978,1.335476687,0,1,0.994310662,0,7.125134008,0,0,0,0,0,,12.04434489
-1,0.94267132,0.356875494,0,0.959992104,0,1.007827938,0.895063622,1.089643973,1,0.959992104,2.452324287,1.630627684,3.009755269,3.73006881,1.172189275,0,2.059443268,,2.756417237
,0.667172307,0.757732122,0,0.845514172,1.41606779,0.994948393,0.973393219,1.762723852,1,0.845514172,0.86781194,0,2.130143694,1.9799573,3.041913718,4.055219403,0.485854574,,
1,1.176875374,0.594053617,0,0.958799567,1.2489542,0.929251408,1.308222061,3.10940108,1,0.958799567,0,0,5.010027405,4.65679398,3.902443798,7.153306276,0,,-13.76496558
,0.862042472,1.653512296,0,0.806350662,0.548903438,0.952926603,1.517232061,3.416380168,1,0.806350662,0.717622831,1.192925075,5.871624474,4.775438413,2.858477941,5.239682941,1.00442365,,
,3.153799185,0.879761401,0,0.946620335,0,1.00306957,1.060960642,0.328918248,1,0.946620335,0,0,0,0,0,0,4.351622569,,
1,0.779740474,1.180773238,0,1.058756724,0,1.024630101,0.866764411,0,1,1.058756724,7.302476766,0,0,0,0,0,0,,-27.35999332
1,1.703163463,2.149272636,4.48616951,1.002131083,0.451868823,0.957068743,1.459378055,2.249948647,1,1.002131083,0.886143248,0,1.812616656,1.684817597,1.411895397,1.294025068,2.480587847,,-4.980133616
,0.529265182,1.335790954,0,0.918279225,0.42126039,1.018830592,0.833473878,0.699180969,1,0.918279225,0,1.831040024,1.126556442,1.047128255,0.877504821,1.608494847,0.770853067,,
,0,1.406509298,0,1.177088357,0,1.02780233,0.516234686,0,1,1.177088357,0,0,0,0,0,0,0,,
-1,1.292255313,0.489220626,0,0.877332937,0,1.02780233,0.763129535,0,1,0.877332937,0,0,2.062952461,1.917503404,0.803444311,0,2.823175426,,5.667927005
,0.67369577,1.275235097,0,0.990996293,0.53621767,0.987204138,0.936105563,2.669939061,1,0.990996293,0.525778327,0,0,0,3.350898408,4.606729242,0,,
,0.644479372,0.585567136,0,0.980106224,0,1.045238262,0.501485123,0,1,0.980106224,2.414288237,0,0,0,0,0,1.126389379,,
-1,0.517696544,2.351868007,0,1.054417557,0,1.011479649,0.935146439,0,1,1.054417557,0.808060954,0,0,0,0,0,0,,9.082620733
0,0.281959725,0.426976037,0,1.097514782,0.448842916,1.028662656,0.470142303,2.234882027,1,1.097514782,2.640627759,0,0,0,0,0,0,,0
0,1.214595739,1.83928139,0,1.136127407,0,0.987036132,1.350152255,0,1,1.136127407,3.791670629,0,0,0,0,0,0,,0
1,1.035393089,3.135824009,0,0.843534045,0,1.020430797,0.863212097,0,1,0.843534045,0,0,0,0,0,0,0,,-36.33048293
0,1.953370467,0.986006518,0,1.001998631,0,1.024491111,0.723792961,0,1,1.001998631,0,0,0,0,0,0,5.690008205,,0
-1,0.606132231,1.28502577,0,0.932762641,0.385953217,1.024966503,0.909603534,0,1,0.932762641,1.51375718,0,0,0,1.80890629,0,0,,4.253664988
,1.035393089,0.997762185,0,1.013944964,0,1.004155983,1.072475636,0.7460709,1,1.013944964,1.175361387,0,1.202107917,1.117352952,0.936353877,0.85818354,0.822549621,,
-1,1.099372993,0.832398889,0,0.91556195,0.087502883,1.008402449,1.069311185,0,1,0.91556195,4.976361452,3.423040881,2.106042852,1.957555694,0,0,0.480357525,,1.928772375
-1,1.134592427,1.718131119,0,0.958586926,0,1.020109199,0.945915053,0,1,0.958586926,3.541919869,0,0,0,0,0,0,,13.27041592
1,1.185289139,0.256414564,0,0.957990333,0.539092832,1.002744482,0.729371795,1.509893487,1,0.957990333,1.585792542,0,2.162505126,2.01003708,0.421108211,0.771905034,2.219560841,,-2.970723135
,0.971676591,1.103568834,0,0.989530322,0,1.012237054,1.215137029,0,1,0.989530322,1.516668251,5.042402529,3.102363124,2.883630118,0,0,2.122810753,,
1,0,1.804577968,7.533378988,0.862986612,0,0.968412809,1.324677684,0,1,0.862986612,0,0,0,0,0,0,0,,-41.81432941
,0.48552706,0.980321663,0,0.90465709,0.128815904,1.024880566,0.865792702,0.4008757,1,0.90465709,1.389388597,0.839862048,2.066917136,1.921188548,1.811223915,0,0,,
,0.809730493,3.67856278,0,0.952881051,0,1.022037413,0.900101503,0,1,0.952881051,0,0,0,0,0,0,0,,
,1.513797086,0.891475933,0,0.829805869,0.669379581,0.982981389,1.472403058,1.333191941,1,0.829805869,0.787617334,2.909508783,2.148107622,1.996654676,2.091522808,3.06706341,2.204783472,,
-1,2.526359137,0,0,1.372148714,0,0.87363198,1.404158345,10.01227148,1,1.372148714,0,0,0,0,6.282934515,0,0,,44.32318918
-1,0.714468082,0.649158138,0,0.892517546,2.957082739,0.966035363,1.231021174,1.698914844,1,0.892517546,0,2.966119135,3.649838969,3.392506022,2.842956794,3.908424131,0,,5.013935427
1,0.429652914,0.650630152,0,1.050113811,0,1.054895759,0.716407319,0,1,1.050113811,4.023813728,0,0,0,0,0,0,,-15.07591469
1,0.335060893,2.029551879,0,0.90991294,0,1.03410682,0.931139486,0,1,0.90991294,0,0,2.139560775,1.988710426,1.666560879,0,0,,-5.878407053
1,1.205899349,1.597848272,0.952909514,1.064315828,0.239954208,0.961724943,1.214814797,5.077822647,1,1.064315828,1.882261314,0,0,0,2.249260566,0,0,,-5.289163386
,0.405980578,1.141739412,0,0.855755434,0.553943874,1.028864109,0.676935841,1.149250629,1,0.855755434,0.543159429,0,0,0,1.442363295,2.643898784,0,,
-1,0.986859038,0,0,0.982658584,0,1.006724352,0.82274903,0,1,0.982658584,6.161464771,0,0,0,0,0,0,,34.62749155
-1,2.280465469,0.750727098,7.521552647,0.951385163,0.473504614,0.958320795,1.735910042,1.178838871,1,0.951385163,1.547620665,0,2.532541325,2.35398377,1.972663898,0,4.332266843,,3.479057235
-1,1.302246978,0.986006518,0,1.001998631,0.518251614,0.973829463,1.447585923,1.29024117,1,1.001998631,0,6.757859059,0,0,1.619313019,0,2.845004102,,11.42350237
-1,4.912364988,1.062695914,0,0.825830244,1.117120146,0.897899535,2.145241916,2.781186522,1,0.825830244,0,0,0,0,3.490519175,6.398235058,12.2651288,,24.62399399
-1,1.857617012,0,0,1.008932878,0,1.011742919,1.548704057,0,1,1.008932878,0,9.639887188,0,0,0,0,4.058314675,,16.29529014
-1,0.518759576,0.589174326,0,1.009623455,0,1.047192338,0.576656405,0,1,1.009623455,0.404860108,0,3.312584855,3.079030106,0.645065145,0,0,,4.550635439
-1,0.768669109,1.164007695,0,0.974142089,0,1.034447604,0.925662195,0.761582516,1,0.974142089,0.399932805,2.659279224,1.63613471,1.520778561,0,0,2.239070166,,4.495252452
,0,3.036274041,6.337604545,1.089006916,0,1.022704104,0.835808539,0,1,1.089006916,0,0,0,0,0,0,0,,
-1,0.90227112,0.683161659,0,0.939268465,0,1.029637691,1.128341527,0,1,0.939268465,0,0,0,0,0,0,0,,15.82971042
,0,0,0,1.043631627,0,1.040038072,0.835808539,0,1,1.043631627,1.56481645,0,6.401701684,5.950347863,2.493227982,0,0,,
-1,0.537523221,0.813979849,0,1.070470628,0.427833247,1.036276232,0.597514189,0,1,1.070470628,2.517023907,0,0,0,1.336794578,0,0,,9.430465783
1,0.404865246,1.532734492,10.23766888,0.989530322,0,1.001036644,1.012614191,0,1,0.989530322,1.26389021,0,0,0,0,0,0,,-7.103075189
-1,1.263179568,0.956426323,0,1.057697967,0,1.048358377,0.965358862,0,1,1.057697967,0,0,0,0,0,0,2.759653979,,11.08079729
-1,0.994629581,1.506183186,0,1.057923057,0,0.993154466,0.691022808,3.449109269,1,1.057923057,0,0,0,0,1.236798133,0,0,,8.72503724
0,0.389870237,0.590386619,0,0.847005379,0,1.044853063,0.758418859,0,1,0.847005379,6.085397305,0,0,0,0,0,0,,0
1,0.595839419,0,0,1.240543255,0,1.061133184,0.662338842,0,1,1.240543255,3.720129673,0,0,0,0,0,0,,-20.90716471
-1,0.26649358,2.017777053,0,0.79607784,1.696891361,1.009100231,0.814648829,0,1,0.79607784,1.663855466,0,3.403436338,3.163476079,0,0,0,,9.350883793
,0.549208508,0,0,0.894879596,0.87426794,1.006575977,1.526259071,0,1,0.894879596,0,11.40021441,0,0,0,0,0,,
-1,2.577917487,0,0,1.166793124,0,1.017751542,0.835808539,0,1,1.166793124,1.341271243,0,0,0,0,0,3.754631264,,15.07591469
1,1.383043323,0.349060702,0,1.022434413,0,1.036242313,0.640583187,0,1,1.022434413,0,0,0,0,0,0,2.01434597,,-8.088173208
,0.721816896,0.546529327,0,1.176127469,0.574518932,0.998436549,1.103267271,0,1,1.176127469,3.380003532,0,0,0,1.795124147,0,0,,
-1,2.249726144,0.25235523,0,0.995622418,0.26527919,1.009920874,0.972537112,0.330220036,1,0.995622418,1.560687647,0,2.128270217,3.956431825,0,0,2.912563566,,2.923693218
-1,0.62907349,0.381046344,2.386070237,0.831398208,2.203085546,0.93323735,1.678276906,2.991714585,1,0.831398208,0.785525389,2.611602903,3.213603236,2.987027214,6.883693194,6.882563608,0,,4.414660277
-1,0.62907349,0.381046344,2.386070237,0.831398208,2.203085546,0.93323735,1.678276906,2.991714585,1,0.831398208,0.785525389,2.611602903,3.213603236,2.987027214,6.883693194,6.882563608,0,,4.414660277
-1,0.62907349,0.381046344,2.386070237,0.831398208,2.203085546,0.93323735,1.678276906,2.991714585,1,0.831398208,0.785525389,2.611602903,3.213603236,2.987027214,6.883693194,6.882563608,0,,4.414660277
1,0.68157171,1.720191228,0,0.925460014,0.723315202,0.993834942,1.136459092,2.250960315,1,0.925460014,0.709233355,0,0,0,2.260048387,4.142742124,0,,-7.971796615
1,2.053950518,0.777582376,3.246090133,1.11556806,0,0.9144725,1.426990188,5.087536321,1,1.11556806,1.602982705,0,0,0,0,0,4.487242243,,-18.01755658
-1,0.62907349,0.381046344,2.386070237,0.831398208,2.203085546,0.93323735,1.678276906,2.991714585,1,0.831398208,0.785525389,2.611602903,3.213603236,2.987027214,6.883693194,6.882563608,0,,4.414660277
,0.67730808,1.794901946,0,0.996309946,0.269546416,1.004208342,1.223462365,0,1,0.996309946,1.057195028,3.514811414,2.162505126,2.01003708,0,0,0,,
,0.343255318,0.519796915,0,0.994310662,0,1.044559977,0.381564768,1.360362973,1,0.994310662,0,0,4.383773979,4.074694733,0,0,0,,
1,1.424638611,0.719117536,3.002023206,1.117664992,0,1.042775014,0.923788385,0,1,1.117664992,0,0,0,0,0,0,4.149855608,,-16.66285307
-1,0,1.594043871,0,1.191101314,0,1.037437977,0.731332471,0,1,1.191101314,0,0,0,0,0,0,0,,18.46799549
-1,0.514882976,0.519796915,0,1.103063391,0,1.050494976,0.429260364,0,1,1.103063391,0,0,2.19188699,2.037347366,0,0,0,,6.022172443
,1.380524118,0.522637335,0,1.187196064,0,1.020430797,0.863212097,3.419491625,1,1.187196064,1.077414605,0,0,0,0,0,3.016015278,,
-1,3.508832134,0,0,1.349914822,0,0.955534979,0.975109962,6.952966305,1,1.349914822,0,0,0,0,0,0,7.665705498,,30.77999249
-1,8.097304926,0,0,0.879582509,0,0.95203485,2.250253758,0,1,0.879582509,0,0,0,0,0,0,14.15207169,,56.82460151
-1,5.00269136,2.840870266,0,1.245349493,3.981814381,0.919043544,2.085383681,0,1,1.245349493,0,0,0,0,0,0,10.92932269,,21.94217286
-1,0.548017166,0.829870996,0.866093463,0.954948038,0.21809287,1.04229412,0.723400449,0.814447246,1,0.954948038,0,0,1.749705883,1.626342366,0.68144626,1.249113135,1.197246846,,4.80728733
-1,0,2.045831707,0,1.085367187,0,1.048241581,0.516234686,1.003904226,1,1.085367187,1.054368303,0,0,0,0,0,0,,5.925560051
1,0.559754609,0.988919389,0.589762314,0.962733588,0.148509325,1.037196018,0.751857312,0,1,0.962733588,0.582472297,1.936520912,0,0,0,0,0,,-3.273499939
,3.23892197,0.408729198,15.35650332,0.989530322,0.644492392,0.931034082,2.062732612,1.337108905,1,0.989530322,0.421296737,0,0,0,2.013761063,1.230429819,5.896696537,,
,1.20685946,0,2.5431152,1.037851336,0,1.032916792,1.062062442,0,1,1.037851336,0.627919977,0,5.137671415,4.775438413,0,0,1.757741388,,
1,1.395077837,1.536427828,0,0.97584204,0.201889183,0.988975962,1.268817782,0.50262407,1,0.97584204,0.79183483,4.387632723,0,0,0,0,1.108294771,,-4.450119395
,3.007570401,0,0,1.179757492,0,0.953368233,1.114411385,3.973123603,1,1.179757492,0,0,0,0,0,0,8.760806283,,
0,3.966505891,1.386125106,17.35952549,1.270508068,0.485704411,0.812435537,2.543765118,8.464480719,1,1.270508068,0,0,0,0,4.552851098,0,7.998997041,,0
-1,1.120336646,0.848271683,0,1.026829691,0.222928632,1.009713237,0.895112027,1.665011887,1,1.026829691,0.437177101,0,0,1.662403172,1.393111866,1.276809657,1.223793339,,4.913879066
-1,0.836542761,0,0,1.098021874,0.665833199,1.034183553,0.813667915,0,1,1.098021874,0,0,5.341817299,4.965190932,2.080441892,0,0,,14.67655271
1,1.143148931,2.596632551,0,1.034802951,0,1.022860973,1.111890092,0,1,1.034802951,0,0,0,0,0,0,2.497424416,,-10.02787085
,0.799480739,0.403555411,5.054039068,1.157931404,0.84844568,1.022923521,1.036825782,0,1,1.157931404,2.495783199,0,0,0,0,0,2.328821923,,
-1,0.7640199,1.542623101,0,1.175732265,0.405406504,0.946728205,1.273933982,5.046507802,1,1.175732265,1.590055425,0,0,0,2.533441337,4.643880284,0,,8.936126851
,0.986859038,0.747208065,0,1.161323781,0,1.049382164,0.411374515,0,1,1.161323781,0,0,0,0,0,0,0,,
1,0.518759576,1.472935816,0.409927193,0.862875859,0.722572579,0.988890409,0.973107683,1.67042517,1,0.862875859,1.619440433,1.346021209,2.484438641,2.309272579,0.645065145,1.18242537,0.566664061,,-2.27531772
,1.910049751,0.192827888,0.804977997,0.922142953,3.243252036,0.984156994,0.849289322,0.25232539,1,0.922142953,0.795027712,0,1.626238734,1.511580304,0.633360334,0,3.338291104,,
1,0,1.155104255,0,0.952881051,0,1.039284421,0.678337365,1.813817297,1,0.952881051,0,0,0,0,2.276425549,4.172761994,0,,-5.353042171
,0.15037852,0.455441106,0,0.959687344,1.196914442,0.960735169,1.358188875,3.277826972,1,0.959687344,2.112502207,1.56074364,0.960255253,0.89255218,3.365857776,4.798676294,0,,
,2.631624101,1.707904148,0,0.816755187,0.598457221,0.975035692,1.462664943,1.489921351,1,0.816755187,0,0,0,0,1.869920987,3.427625924,3.285302356,,
,0.816710928,1.236758176,0,1.035025969,0,1.012019805,0.756550832,0,1,1.035025969,0.84985721,0,0,0,0,0,0,,
,0.84635147,2.082670385,0,0.957669398,1.010460433,0.953019811,1.528815619,2.306008925,1,0.957669398,1.651313842,5.124049471,2.702225836,2.511704626,0.526208921,0.964558049,1.849014391,,
1,0.461014441,0.698121404,0,1.210228488,0,1.060155597,0.768699824,0,1,1.210228488,1.439174253,0,0,0,0,0,0,,-16.17634642
1,1.706999417,1.033974403,0,1.01984026,0,1.033010788,0.711566729,0.338252415,1,1.01984026,0,0,0,0,0,0,2.983409707,,-5.989620159
-1,4.401322538,0.33324959,5.564725942,0.976122052,0.700632844,0.894179074,2.201642004,5.232894501,1,0.976122052,0.686992588,0,0,0,2.189175789,0,7.692415273,,7.721809961
1,0.358857832,1.358560118,1.134287177,1.088233473,0,1.039299409,0.598362931,1.06664824,1,1.088233473,0,0,0,0,0,0,0,,-6.295907554
1,0.31474574,1.112123631,0,0.96870964,0,1.01403712,0.787215019,2.702648032,1,0.96870964,3.275197221,0,1.33989105,1.245421646,0,0,0,,-3.681328005
-1,1.182119917,1.022915853,0,0.993646016,0,1.036562009,0.891678093,0,1,0.993646016,0.527184152,0,4.313446054,4.009325298,0.839964507,0,2.951501582,,5.925560051
,0.494395134,0.561502734,0,1.118842722,0.393506118,1.000146201,1.202190364,1.959348626,1,1.118842722,2.315070912,0,9.47101071,8.803254373,3.688611261,0,1.080099405,,
-1,1.795216441,0.741415754,2.063406131,1.093227873,0.519590765,0.965058583,1.405972503,2.910544035,1,1.093227873,0.509475123,5.646101023,4.168549934,3.87464512,0.811748645,1.487961641,2.852355534,,5.72651023
-1,0.61769172,1.169225334,1.95241607,1.146253,0.245821059,1.030629415,0.772458747,0,1,1.146253,0,0,3.944324754,3.666229001,0,0,1.349464049,,5.418482785
1,1.451930538,0,0,1.08431292,0.577820765,1.023002966,0.70611411,0,1,1.08431292,1.133142946,0,4.635715012,4.308872591,0,0,3.172016068,,-12.73654861
,1.662078379,1.438235072,0,1.22513278,0.755945963,0.997615466,1.385682577,0,1,1.22513278,1.482457689,4.928664126,0,0,0,0,4.149855608,,
,0.549208508,0.831675063,3.471905099,1.143457261,0,1.025567977,0.610503628,0,1,1.143457261,0,0,0,0,0,0,0,,
,2.233519866,0.563709031,0.784418637,1.100774181,0,0.98047597,1.172430838,2.458809302,1,1.100774181,0.387361243,0,0,5.891896509,0.617184137,0,3.253030231,,
,1.160062869,1.171134273,0,1.003442087,0.410370666,1.011808467,1.038790612,0.255415089,1,1.003442087,0.804762746,2.675560526,0,0,0,0,2.252778759,,
